"Date","Niveau","Allonge","Assis","SessionID","formattedDate"
"1632639629","2","True","True","1d21818d-ead7-48e1-9977-a09039220041","26/09/2021"
"1632639798","2","False","True","1d21818d-ead7-48e1-9977-a09039220041","26/09/2021"
"1632645065","2","True","True","43260a3e-3b48-4aed-b566-7edd5ba30982","26/09/2021"
"1632645776","2","True","True","43260a3e-3b48-4aed-b566-7edd5ba30982","26/09/2021"
"1632650223","1","True","False","f80ab825-c155-4599-a873-0c1e5d7455e3","26/09/2021"
"1632651930","1","True","True","0f0b3552-a27d-4c07-9608-a67032c4c14f","26/09/2021"
"1632673750","1","True","True","438f4487-4fe7-4629-8a6e-0c868ad1d445","26/09/2021"
"1632677628","1","True","True","111","26/09/2021"
"1632678527","2","True","True","43260a3e-3b48-4aed-b566-7edd5ba30982","26/09/2021"
"1632679212","2","True","True","43260a3e-3b48-4aed-b566-7edd5ba30982","26/09/2021"
"1632680734","2","True","True","206","26/09/2021"
"1632681217","1","True","False","671","26/09/2021"
"1632681383","1","False","True","671","26/09/2021"
"1632681681","2","True","True","a58be70d-55d8-4285-8f48-3ea7da959c79","26/09/2021"
"1632682820","2","True","True","e5d2929b-5b57-4438-ae1b-eac0d3dcd465","26/09/2021"
"1632683227","1","True","True","ed4b836b-a043-4f09-b1ea-44e520665d6c","26/09/2021"
"1632688412","1","True","False","193","26/09/2021"
"1632688557","1","False","True","193","26/09/2021"
"1632689448","1","True","True","d1730fe5-97ce-4edb-b0da-81e814ad7bd4","26/09/2021"
"1632691222","2","True","True","43260a3e-3b48-4aed-b566-7edd5ba30982","26/09/2021"
"1632691383","1","True","True","d96714ed-52a4-4f44-a86b-6d82ca937599","26/09/2021"
"1632691541","1","True","True","8d1bd649-6447-4d66-ab84-dfb9a22552e4","26/09/2021"
"1632692040","2","False","True","43260a3e-3b48-4aed-b566-7edd5ba30982","26/09/2021"
"1632693172","1","True","True","9166182b-bf23-443d-9ae7-ba58b7c17af4","26/09/2021"
"1632694269","1","True","True","1420","27/09/2021"
"1632697334","2","True","True","1d21818d-ead7-48e1-9977-a09039220041","27/09/2021"
"1632734198","1","True","True","7162e073-faa2-4032-95bd-4e9e728760a3","27/09/2021"
"1632737532","2","True","True","59fbc796-d7c9-42fb-ad22-7f10f671e6b8","27/09/2021"
"1632738719","2","True","False","37bb3af2-a546-4726-b6f3-3570a3cbb9d3","27/09/2021"
"1632743233","2","True","False","37bb3af2-a546-4726-b6f3-3570a3cbb9d3","27/09/2021"
"1632751268","1","True","True","111","27/09/2021"
"1632748474","1","True","False","d2973f26-900d-4d32-86aa-ce1b9b07cc02","27/09/2021"
"1632752544","1","True","True","ec3302a0-7dd8-468b-b73f-d415cebdacc5","27/09/2021"
"1632749876","1","False","True","d2973f26-900d-4d32-86aa-ce1b9b07cc02","27/09/2021"
"1632754137","2","False","True","3cc1d74f-5f84-4fc0-b9d1-d88810e4766d","27/09/2021"
"1632756204","2","False","True","3cc1d74f-5f84-4fc0-b9d1-d88810e4766d","27/09/2021"
"1632756766","1","True","True","2c30ae28-53e8-410e-be78-d6ceb38666fe","27/09/2021"
"1632757253","1","True","True","aca5035a-8163-48f4-966a-3c0d8a85b9bc","27/09/2021"
"1632758331","1","True","True","224ace5c-1538-4ba2-963f-43d10487a598","27/09/2021"
"1632759819","2","False","True","3cc1d74f-5f84-4fc0-b9d1-d88810e4766d","27/09/2021"
"1632760401","1","False","True","34f62bea-dd61-461d-b6bd-851a28677b5f","27/09/2021"
"1632762008","2","True","True","3cc1d74f-5f84-4fc0-b9d1-d88810e4766d","27/09/2021"
"1632762363","1","True","False","0f0b3552-a27d-4c07-9608-a67032c4c14f","27/09/2021"
"1632764196","2","True","True","a58be70d-55d8-4285-8f48-3ea7da959c79","27/09/2021"
"1632766378","1","True","False","37bb3af2-a546-4726-b6f3-3570a3cbb9d3","27/09/2021"
"1632766765","1","True","True","0f0b3552-a27d-4c07-9608-a67032c4c14f","27/09/2021"
"1632769416","1","True","True","ed4b836b-a043-4f09-b1ea-44e520665d6c","27/09/2021"
"1632770548","2","True","True","320","27/09/2021"
"1632771683","2","True","True","e5d2929b-5b57-4438-ae1b-eac0d3dcd465","27/09/2021"
"1632773134","1","True","True","671","27/09/2021"
"1632774375","2","True","True","b586efa4-188c-4a94-b44c-08666a97da3a","27/09/2021"
"1632774707","1","True","True","193","27/09/2021"
"1632776821","1","True","True","1420","27/09/2021"
"1632777960","1","True","True","cb0ad3b1-4cbe-4798-ac4a-b4df5d64b259","27/09/2021"
"1632783344","2","True","True","1d21818d-ead7-48e1-9977-a09039220041","28/09/2021"
"1632783377","1","True","True","d96714ed-52a4-4f44-a86b-6d82ca937599","28/09/2021"
"1632807631","1","True","True","0c370252-c6a5-4707-8982-c1f32ceb1c3f","28/09/2021"
"1632811455","2","True","True","43260a3e-3b48-4aed-b566-7edd5ba30982","28/09/2021"
"1632811954","2","True","False","43260a3e-3b48-4aed-b566-7edd5ba30982","28/09/2021"
"1632812595","2","True","True","43260a3e-3b48-4aed-b566-7edd5ba30982","28/09/2021"
"1632814221","1","True","False","2400f111-8628-41e3-9a52-b531681cc465","28/09/2021"
"1632818416","1","True","False","37bb3af2-a546-4726-b6f3-3570a3cbb9d3","28/09/2021"
"1632818643","2","True","True","1d21818d-ead7-48e1-9977-a09039220041","28/09/2021"
"1632820909","1","True","False","c23e758a-a00b-4f6c-93e9-b4fc48270fc1","28/09/2021"
"1632821412","2","True","False","2400f111-8628-41e3-9a52-b531681cc465","28/09/2021"
"1632821739","2","True","True","37bb3af2-a546-4726-b6f3-3570a3cbb9d3","28/09/2021"
"1632824981","1","False","True","37bb3af2-a546-4726-b6f3-3570a3cbb9d3","28/09/2021"
"1632828222","1","True","False","5094f779-5b51-4e2e-9520-2e58a88252da","28/09/2021"
"1632833470","2","True","True","6757","28/09/2021"
"1632833644","2","False","True","6757","28/09/2021"
"1632835289","1","True","True","111","28/09/2021"
"1632833641","2","True","True","883fdafe-6a33-481d-8314-0ee0d3ed35b5","28/09/2021"
"1632840469","1","True","True","438f4487-4fe7-4629-8a6e-0c868ad1d445","28/09/2021"
"1632843924","1","True","False","37bb3af2-a546-4726-b6f3-3570a3cbb9d3","28/09/2021"
"1632844104","1","False","True","ec3302a0-7dd8-468b-b73f-d415cebdacc5","28/09/2021"
"1632845315","1","True","True","ec3302a0-7dd8-468b-b73f-d415cebdacc5","28/09/2021"
"1632851470","2","True","True","43260a3e-3b48-4aed-b566-7edd5ba30982","28/09/2021"
"1632852100","2","True","True","43260a3e-3b48-4aed-b566-7edd5ba30982","28/09/2021"
"1632855020","2","True","True","e5d2929b-5b57-4438-ae1b-eac0d3dcd465","28/09/2021"
"1632855651","2","True","True","320","28/09/2021"
"1632856951","2","True","True","f27f76cf-c9e7-4192-a701-7aa043f6771c","28/09/2021"
"1632859331","1","True","True","110","28/09/2021"
"1632859662","1","True","True","193","28/09/2021"
"1632860066","1","True","True","671","28/09/2021"
"1632860900","2","True","True","b586efa4-188c-4a94-b44c-08666a97da3a","28/09/2021"
"1632862770","2","True","True","43260a3e-3b48-4aed-b566-7edd5ba30982","28/09/2021"
"1632862930","1","True","True","cb0ad3b1-4cbe-4798-ac4a-b4df5d64b259","28/09/2021"
"1632863398","1","True","True","1420","28/09/2021"
"1632863492","2","True","True","43260a3e-3b48-4aed-b566-7edd5ba30982","28/09/2021"
"1632864620","1","True","True","d1730fe5-97ce-4edb-b0da-81e814ad7bd4","28/09/2021"
"1632865177","2","True","False","206","28/09/2021"
"1632868295","2","False","True","6c27e3ab-9a8b-45d1-8193-55f3e9196197","29/09/2021"
"1632902782","2","True","True","43260a3e-3b48-4aed-b566-7edd5ba30982","29/09/2021"
"1632903320","1","True","False","37bb3af2-a546-4726-b6f3-3570a3cbb9d3","29/09/2021"
"1632903492","2","True","True","43260a3e-3b48-4aed-b566-7edd5ba30982","29/09/2021"
"1632903712","2","False","True","37bb3af2-a546-4726-b6f3-3570a3cbb9d3","29/09/2021"
"1632905020","2","True","True","59fbc796-d7c9-42fb-ad22-7f10f671e6b8","29/09/2021"
"1632907106","1","True","False","37bb3af2-a546-4726-b6f3-3570a3cbb9d3","29/09/2021"
"1632908445","1","True","False","ec3302a0-7dd8-468b-b73f-d415cebdacc5","29/09/2021"
"1632911204","1","True","False","72bb516f-f1e9-4048-a01c-854dce588c51","29/09/2021"
"1632912112","1","True","False","72bb516f-f1e9-4048-a01c-854dce588c51","29/09/2021"
"1632921887","1","True","True","72bb516f-f1e9-4048-a01c-854dce588c51","29/09/2021"
"1632922071","1","True","True","aca5035a-8163-48f4-966a-3c0d8a85b9bc","29/09/2021"
"1632922093","1","True","True","111","29/09/2021"
"1632923054","1","True","True","438f4487-4fe7-4629-8a6e-0c868ad1d445","29/09/2021"
"1632926583","1","True","True","0c370252-c6a5-4707-8982-c1f32ceb1c3f","29/09/2021"
"1632928124","1","True","True","72bb516f-f1e9-4048-a01c-854dce588c51","29/09/2021"
"1632928748","2","True","True","72bb516f-f1e9-4048-a01c-854dce588c51","29/09/2021"
"1632929546","2","True","True","2400f111-8628-41e3-9a52-b531681cc465","29/09/2021"
"1632931048","1","True","False","e9b15ce4-823b-49bd-8ec8-6d2c6c7d8d65","29/09/2021"
"1632937219","2","True","True","43260a3e-3b48-4aed-b566-7edd5ba30982","29/09/2021"
"1632937896","2","True","True","43260a3e-3b48-4aed-b566-7edd5ba30982","29/09/2021"
"1632941770","1","True","True","193","29/09/2021"
"1632941944","1","True","True","d96714ed-52a4-4f44-a86b-6d82ca937599","29/09/2021"
"1632943888","2","True","True","320","29/09/2021"
"1632947504","2","True","True","e5d2929b-5b57-4438-ae1b-eac0d3dcd465","29/09/2021"
"1632947675","1","True","True","671","29/09/2021"
"1632947847","1","True","True","cb0ad3b1-4cbe-4798-ac4a-b4df5d64b259","29/09/2021"
"1632947965","2","True","True","43260a3e-3b48-4aed-b566-7edd5ba30982","29/09/2021"
"1632948690","2","True","True","43260a3e-3b48-4aed-b566-7edd5ba30982","29/09/2021"
"1632951147","1","True","True","9166182b-bf23-443d-9ae7-ba58b7c17af4","29/09/2021"
"1632951791","2","False","True","308","29/09/2021"
"1632952475","2","True","False","6c27e3ab-9a8b-45d1-8193-55f3e9196197","29/09/2021"
"1632952704","2","False","True","6c27e3ab-9a8b-45d1-8193-55f3e9196197","29/09/2021"
"1632954203","2","True","True","1d21818d-ead7-48e1-9977-a09039220041","30/09/2021"
"1632954338","1","True","True","1420","30/09/2021"
"1632989541","1","True","True","405","30/09/2021"
"1632989880","2","True","False","1d21818d-ead7-48e1-9977-a09039220041","30/09/2021"
"1632990262","1","True","True","5094f779-5b51-4e2e-9520-2e58a88252da","30/09/2021"
"1632990831","2","True","True","1d21818d-ead7-48e1-9977-a09039220041","30/09/2021"
"1632991002","2","False","True","1d21818d-ead7-48e1-9977-a09039220041","30/09/2021"
"1632991923","1","True","False","ec3302a0-7dd8-468b-b73f-d415cebdacc5","30/09/2021"
"1632993737","1","True","True","5094f779-5b51-4e2e-9520-2e58a88252da","30/09/2021"
"1632993905","1","False","True","5094f779-5b51-4e2e-9520-2e58a88252da","30/09/2021"
"1632997746","1","True","False","5094f779-5b51-4e2e-9520-2e58a88252da","30/09/2021"
"1632998894","2","True","False","a58be70d-55d8-4285-8f48-3ea7da959c79","30/09/2021"
"1632999092","2","False","True","a58be70d-55d8-4285-8f48-3ea7da959c79","30/09/2021"
"1633000905","1","True","True","5094f779-5b51-4e2e-9520-2e58a88252da","30/09/2021"
"1633003802","1","True","True","110","30/09/2021"
"1633005808","2","True","True","56","30/09/2021"
"1633011027","1","True","True","111","30/09/2021"
"1633011958","2","True","False","37bb3af2-a546-4726-b6f3-3570a3cbb9d3","30/09/2021"
"1633013071","2","False","True","5094f779-5b51-4e2e-9520-2e58a88252da","30/09/2021"
"1633014547","2","False","True","5094f779-5b51-4e2e-9520-2e58a88252da","30/09/2021"
"1633022646","1","True","True","438f4487-4fe7-4629-8a6e-0c868ad1d445","30/09/2021"
"1633024774","2","True","True","56","30/09/2021"
"1633029366","1","True","True","aca5035a-8163-48f4-966a-3c0d8a85b9bc","30/09/2021"
"1633029626","1","True","True","0115222e-5a54-4d34-b9ba-30f8cc8f28bf","30/09/2021"
"1633028921","2","True","True","883fdafe-6a33-481d-8314-0ee0d3ed35b5","30/09/2021"
"1633033399","1","True","True","0c370252-c6a5-4707-8982-c1f32ceb1c3f","30/09/2021"
"1633033685","2","True","True","e5d2929b-5b57-4438-ae1b-eac0d3dcd465","30/09/2021"
"1633034044","2","True","False","f80ab825-c155-4599-a873-0c1e5d7455e3","30/09/2021"
"1633034337","1","True","True","193","30/09/2021"
"1633034509","1","True","True","671","30/09/2021"
"1633034988","1","True","False","9166182b-bf23-443d-9ae7-ba58b7c17af4","30/09/2021"
"1633035594","2","False","True","9166182b-bf23-443d-9ae7-ba58b7c17af4","30/09/2021"
"1633035697","1","True","True","111","30/09/2021"
"1633036376","1","True","True","cb0ad3b1-4cbe-4798-ac4a-b4df5d64b259","30/09/2021"
"1633039269","1","True","True","dda68d3e-2bb3-4805-8e7c-14a1bf04d28a","01/10/2021"
"1633039606","1","True","True","dda68d3e-2bb3-4805-8e7c-14a1bf04d28a","01/10/2021"
"1633041322","2","True","True","1d21818d-ead7-48e1-9977-a09039220041","01/10/2021"
"1633045341","2","True","True","308","01/10/2021"
"1633071138","2","True","False","1d21818d-ead7-48e1-9977-a09039220041","01/10/2021"
"1633072237","2","True","True","1d21818d-ead7-48e1-9977-a09039220041","01/10/2021"
"1633074058","2","True","True","43260a3e-3b48-4aed-b566-7edd5ba30982","01/10/2021"
"1633074622","1","True","True","43260a3e-3b48-4aed-b566-7edd5ba30982","01/10/2021"
"1633075174","2","True","False","43260a3e-3b48-4aed-b566-7edd5ba30982","01/10/2021"
"1633075348","2","False","True","43260a3e-3b48-4aed-b566-7edd5ba30982","01/10/2021"
"1633075948","2","True","False","43260a3e-3b48-4aed-b566-7edd5ba30982","01/10/2021"
"1633076123","2","False","True","43260a3e-3b48-4aed-b566-7edd5ba30982","01/10/2021"
"1633077862","1","True","False","37bb3af2-a546-4726-b6f3-3570a3cbb9d3","01/10/2021"
"1633084201","1","True","False","56","01/10/2021"
"1633084750","1","False","True","56","01/10/2021"
"1633085634","1","True","False","37bb3af2-a546-4726-b6f3-3570a3cbb9d3","01/10/2021"
"1633085939","1","True","False","37bb3af2-a546-4726-b6f3-3570a3cbb9d3","01/10/2021"
"1633087923","1","True","True","224ace5c-1538-4ba2-963f-43d10487a598","01/10/2021"
"1633088204","2","True","True","2400f111-8628-41e3-9a52-b531681cc465","01/10/2021"
"1633088345","1","True","True","56","01/10/2021"
"1633096268","1","True","True","111","01/10/2021"
"1633097016","1","True","True","438f4487-4fe7-4629-8a6e-0c868ad1d445","01/10/2021"
"1633098585","2","True","True","43260a3e-3b48-4aed-b566-7edd5ba30982","01/10/2021"
"1633099239","2","True","True","43260a3e-3b48-4aed-b566-7edd5ba30982","01/10/2021"
"1633099894","2","True","True","43260a3e-3b48-4aed-b566-7edd5ba30982","01/10/2021"
"1633105226","2","False","True","1d21818d-ead7-48e1-9977-a09039220041","01/10/2021"
"1633106864","1","True","False","37bb3af2-a546-4726-b6f3-3570a3cbb9d3","01/10/2021"
"1633110789","2","True","True","43260a3e-3b48-4aed-b566-7edd5ba30982","01/10/2021"
"1633111460","2","True","True","43260a3e-3b48-4aed-b566-7edd5ba30982","01/10/2021"
"1633117384","1","True","True","193","01/10/2021"
"1633117964","1","True","True","110","01/10/2021"
"1633118038","2","True","True","320","01/10/2021"
"1633121771","1","True","True","cb0ad3b1-4cbe-4798-ac4a-b4df5d64b259","01/10/2021"
"1633125590","1","True","True","111","01/10/2021"
"1633126340","1","True","True","0115222e-5a54-4d34-b9ba-30f8cc8f28bf","02/10/2021"
"1633130176","1","True","True","1420","02/10/2021"
"1633130865","2","True","False","1d21818d-ead7-48e1-9977-a09039220041","02/10/2021"
"1633131666","2","True","True","1d21818d-ead7-48e1-9977-a09039220041","02/10/2021"
"1633131834","2","False","True","1d21818d-ead7-48e1-9977-a09039220041","02/10/2021"
"1633132240","2","True","True","308","02/10/2021"
"1633157070","1","False","True","12939a8d-c032-402b-ae66-20e6f40547f3","02/10/2021"
"1633157185","1","True","False","12939a8d-c032-402b-ae66-20e6f40547f3","02/10/2021"
"1633157301","1","False","True","12939a8d-c032-402b-ae66-20e6f40547f3","02/10/2021"
"1633161222","2","True","True","9166182b-bf23-443d-9ae7-ba58b7c17af4","02/10/2021"
"1633161416","2","False","True","9166182b-bf23-443d-9ae7-ba58b7c17af4","02/10/2021"
"1633164407","2","True","True","43260a3e-3b48-4aed-b566-7edd5ba30982","02/10/2021"
"1633172400","1","True","True","0c370252-c6a5-4707-8982-c1f32ceb1c3f","02/10/2021"
"1633174566","2","True","True","1d21818d-ead7-48e1-9977-a09039220041","02/10/2021"
"1633178121","1","True","True","59fbc796-d7c9-42fb-ad22-7f10f671e6b8","02/10/2021"
"1633181109","2","True","True","43260a3e-3b48-4aed-b566-7edd5ba30982","02/10/2021"
"1633181161","1","True","False","143","02/10/2021"
"1633181832","2","True","True","43260a3e-3b48-4aed-b566-7edd5ba30982","02/10/2021"
"1633182506","2","True","True","43260a3e-3b48-4aed-b566-7edd5ba30982","02/10/2021"
"1633183129","1","True","True","111","02/10/2021"
"1633188550","1","True","False","9b29428e-c0c7-483c-a02b-1d6582871c7f","02/10/2021"
"1633192545","2","True","True","f27f76cf-c9e7-4192-a701-7aa043f6771c","02/10/2021"
"1633193975","2","True","True","43260a3e-3b48-4aed-b566-7edd5ba30982","02/10/2021"
"1633199042","2","True","True","a58be70d-55d8-4285-8f48-3ea7da959c79","02/10/2021"
"1633199226","2","True","False","b2e16ed7-e0c0-43bd-ac43-422263ae06a7","02/10/2021"
"1633199585","2","False","True","b2e16ed7-e0c0-43bd-ac43-422263ae06a7","02/10/2021"
"1633200691","1","True","True","671","02/10/2021"
"1633202169","2","True","True","206","02/10/2021"
"1633204204","1","True","True","d96714ed-52a4-4f44-a86b-6d82ca937599","02/10/2021"
"1633205179","2","True","True","2400f111-8628-41e3-9a52-b531681cc465","02/10/2021"
"1633206195","1","True","True","193","02/10/2021"
"1633209002","2","False","True","d1730fe5-97ce-4edb-b0da-81e814ad7bd4","02/10/2021"
"1633209929","1","True","True","111","02/10/2021"
"1633211076","2","True","True","308","02/10/2021"
"1633213428","2","True","True","1d21818d-ead7-48e1-9977-a09039220041","03/10/2021"
"1633247442","2","True","False","202","03/10/2021"
"1633249498","2","True","True","43260a3e-3b48-4aed-b566-7edd5ba30982","03/10/2021"
"1633250163","2","True","True","43260a3e-3b48-4aed-b566-7edd5ba30982","03/10/2021"
"1633250178","1","True","False","9b29428e-c0c7-483c-a02b-1d6582871c7f","03/10/2021"
"1633250847","2","True","True","43260a3e-3b48-4aed-b566-7edd5ba30982","03/10/2021"
"1633254940","1","True","False","143","03/10/2021"
"1633255383","2","True","False","1d21818d-ead7-48e1-9977-a09039220041","03/10/2021"
"1633255687","1","True","True","aca5035a-8163-48f4-966a-3c0d8a85b9bc","03/10/2021"
"1633256081","2","True","True","81","03/10/2021"
"1633256246","1","True","True","111","03/10/2021"
"1633256251","2","True","True","1d21818d-ead7-48e1-9977-a09039220041","03/10/2021"
"1633256425","2","False","True","1d21818d-ead7-48e1-9977-a09039220041","03/10/2021"
"1633269360","1","False","True","438f4487-4fe7-4629-8a6e-0c868ad1d445","03/10/2021"
"1633276809","2","True","True","43260a3e-3b48-4aed-b566-7edd5ba30982","03/10/2021"
"1633277494","2","True","True","43260a3e-3b48-4aed-b566-7edd5ba30982","03/10/2021"
"1633278909","2","True","True","43260a3e-3b48-4aed-b566-7edd5ba30982","03/10/2021"
"1633279635","2","True","True","43260a3e-3b48-4aed-b566-7edd5ba30982","03/10/2021"
"1633282429","2","True","True","43260a3e-3b48-4aed-b566-7edd5ba30982","03/10/2021"
"1633283151","2","True","True","43260a3e-3b48-4aed-b566-7edd5ba30982","03/10/2021"
"1633283914","2","True","True","43260a3e-3b48-4aed-b566-7edd5ba30982","03/10/2021"
"1633286394","1","True","False","ca15e1cf-7ade-4085-8149-ebfce5cb74c4","03/10/2021"
"1633288448","1","True","True","193","03/10/2021"
"1633289013","2","True","True","320","03/10/2021"
"1633292710","1","True","True","111","03/10/2021"
"1633297670","2","True","False","f80ab825-c155-4599-a873-0c1e5d7455e3","03/10/2021"
"1633298069","2","True","True","308","03/10/2021"
"1633298206","2","True","True","9166182b-bf23-443d-9ae7-ba58b7c17af4","03/10/2021"
"1633298378","2","False","True","9166182b-bf23-443d-9ae7-ba58b7c17af4","03/10/2021"
"1633298654","2","False","True","9166182b-bf23-443d-9ae7-ba58b7c17af4","04/10/2021"
"1633299347","1","True","True","d96714ed-52a4-4f44-a86b-6d82ca937599","04/10/2021"
"1633300422","2","True","True","1d21818d-ead7-48e1-9977-a09039220041","04/10/2021"
"1633327515","2","True","True","202","04/10/2021"
"1633328251","1","True","True","111","04/10/2021"
"1633333078","2","True","True","2400f111-8628-41e3-9a52-b531681cc465","04/10/2021"
"1633335229","2","True","False","1d21818d-ead7-48e1-9977-a09039220041","04/10/2021"
"1633336015","2","True","True","1d21818d-ead7-48e1-9977-a09039220041","04/10/2021"
"1633336198","2","False","True","1d21818d-ead7-48e1-9977-a09039220041","04/10/2021"
